"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20250501","경원선","가능","5199","5167","20250504"
"20250501","8호선","가락시장","5906","6500","20250504"
"20250501","3호선","가락시장","6122","5923","20250504"
"20250501","7호선","가산디지털단지","15016","14103","20250504"
"20250501","경부선","가산디지털단지","6491","7916","20250504"
"20250501","9호선","가양","14007","13451","20250504"
"20250501","우이신설선","가오리","3067","3043","20250504"
"20250501","경의선","가좌","4364","4214","20250504"
"20250501","분당선","가천대","12473","12048","20250504"
"20250501","경춘선","가평","1873","2054","20250504"
"20250501","경인선","간석","4307","4181","20250504"
"20250501","경춘선","갈매","1770","1589","20250504"
"20250501","2호선","강남","50209","49885","20250504"
"20250501","분당선","강남구청","5490","6294","20250504"
"20250501","7호선","강남구청","9022","9903","20250504"
"20250501","5호선","강동","12666","12218","20250504"
"20250501","8호선","강동구청","7545","7494","20250504"
"20250501","경의선","강매","2047","1781","20250504"
"20250501","2호선","강변(동서울터미널)","21651","22354","20250504"
"20250501","5호선","강일","4201","3913","20250504"
"20250501","경춘선","강촌","411","468","20250504"
"20250501","5호선","개롱","5108","5136","20250504"
"20250501","경인선","개봉","16255","16074","20250504"
"20250501","분당선","개포동","3258","3252","20250504"
"20250501","9호선","개화","1566","1156","20250504"
"20250501","5호선","개화산","3912","3704","20250504"
"20250501","5호선","거여","7094","6839","20250504"
"20250501","2호선","건대입구","33993","34372","20250504"
"20250501","7호선","건대입구","12150","12389","20250504"
"20250501","공항철도 1호선","검암","3889","3901","20250504"
"20250501","경강선","경기광주","5141","5071","20250504"
"20250501","과천선","경마공원","641","621","20250504"
"20250501","3호선","경복궁(정부서울청사)","28017","27170","20250504"
"20250501","3호선","경찰병원","4604","4739","20250504"
"20250501","공항철도 1호선","계양","8313","8040","20250504"
"20250501","5호선","고덕","8325","7932","20250504"
"20250501","6호선","고려대(종암)","8052","7567","20250504"
"20250501","수인선","고색","3275","3330","20250504"
"20250501","9호선","고속터미널","13126","20191","20250504"
"20250501","7호선","고속터미널","12656","10199","20250504"
"20250501","3호선","고속터미널","47489","49950","20250504"
"20250501","안산선","고잔","5766","5646","20250504"
"20250501","경의선","곡산","379","432","20250504"
"20250501","경강선","곤지암","1661","1720","20250504"
"20250501","6호선","공덕","11210","11024","20250504"
"20250501","공항철도 1호선","공덕","2074","2853","20250504"
"20250501","경의선","공덕","2889","2051","20250504"
"20250501","5호선","공덕","8125","8555","20250504"
"20250501","7호선","공릉(서울과학기술대)","10527","9923","20250504"
"20250501","9호선","공항시장","2180","2311","20250504"
"20250501","공항철도 1호선","공항화물청사","1305","1349","20250504"
"20250501","과천선","과천","4566","4251","20250504"
"20250501","경부선","관악","4779","4688","20250504"
"20250501","신림선","관악산(서울대)","2342","2324","20250504"
"20250501","5호선","광나루(장신대)","8906","8598","20250504"
"20250501","경부선","광명","2421","2329","20250504"
"20250501","7호선","광명사거리","15194","15121","20250504"
"20250501","경원선","광운대","7865","7572","20250504"
"20250501","5호선","광화문(세종문화회관)","22509","22678","20250504"
"20250501","6호선","광흥창(서강)","6140","5912","20250504"
"20250501","2호선","교대(법원.검찰청)","20635","25392","20250504"
"20250501","3호선","교대(법원.검찰청)","11357","5915","20250504"
"20250501","경부선","구로","11826","12213","20250504"
"20250501","2호선","구로디지털단지","33906","33321","20250504"
"20250501","분당선","구룡","3053","2822","20250504"
"20250501","중앙선","구리","6134","6700","20250504"
"20250501","9호선","구반포","605","605","20250504"
"20250501","6호선","구산","6087","4710","20250504"
"20250501","분당선","구성","4593","5003","20250504"
"20250501","2호선","구의(광진구청)","18232","17805","20250504"
"20250501","경인선","구일","10648","11435","20250504"
"20250501","3호선","구파발","15424","15175","20250504"
"20250501","중앙선","국수","639","666","20250504"
"20250501","9호선","국회의사당","8214","8134","20250504"
"20250501","7호선","군자(능동)","11108","8604","20250504"
"20250501","5호선","군자(능동)","9161","9959","20250504"
"20250501","경부선","군포","3742","3622","20250504"
"20250501","경춘선","굴봉산","97","108","20250504"
"20250501","5호선","굽은다리(강동구민회관앞)","8316","7888","20250504"
"20250501","경춘선","금곡","1247","1186","20250504"
"20250501","경의선","금릉","3598","3637","20250504"
"20250501","경부선","금정","18276","18354","20250504"
"20250501","경부선","금천구청","7479","7630","20250504"
"20250501","경의선","금촌","5201","5231","20250504"
"20250501","3호선","금호","5863","5444","20250504"
"20250501","분당선","기흥","7818","7460","20250504"
"20250501","5호선","길동","7202","7126","20250504"
"20250501","4호선","길음","16881","16768","20250504"
"20250501","경춘선","김유정","500","556","20250504"
"20250501","9호선","김포공항","4939","9146","20250504"
"20250501","공항철도 1호선","김포공항","7101","4274","20250504"
"20250501","서해선","김포공항","2524","3678","20250504"
"20250501","5호선","김포공항","10447","6725","20250504"
"20250501","5호선","까치산","19756","18915","20250504"
"20250501","2호선","낙성대(강감찬)","21212","20106","20250504"
"20250501","7호선","남구로","7972","8081","20250504"
"20250501","수인선","남동인더스파크","955","1071","20250504"
"20250501","3호선","남부터미널(예술의전당)","19101","19649","20250504"
"20250501","7호선","남성","8139","7716","20250504"
"20250501","경부선","남영","7069","7590","20250504"
"20250501","8호선","남위례","4902","4857","20250504"
"20250501","경춘선","남춘천","3200","2929","20250504"
"20250501","4호선","남태령","1075","899","20250504"
"20250501","8호선","남한산성입구(성남법원.검찰청)","9427","8250","20250504"
"20250501","7호선","내방","8766","8638","20250504"
"20250501","9호선","노들","3383","2881","20250504"
"20250501","9호선","노량진","21225","20925","20250504"
"20250501","경부선","노량진","7357","7114","20250504"
"20250501","4호선","노원","18174","19982","20250504"
"20250501","7호선","노원","16863","17483","20250504"
"20250501","3호선","녹번","10741","9929","20250504"
"20250501","6호선","녹사평(용산구청)","4462","4480","20250504"
"20250501","경원선","녹양","3390","3116","20250504"
"20250501","경원선","녹천","3059","2584","20250504"
"20250501","7호선","논현","10925","11514","20250504"
"20250501","경의선","능곡","3348","3227","20250504"
"20250501","8호선","단대오거리","8246","8005","20250504"
"20250501","수인선","달월","43","37","20250504"
"20250501","5호선","답십리","10780","9747","20250504"
"20250501","신림선","당곡","3710","3381","20250504"
"20250501","2호선","당산","11774","12638","20250504"
"20250501","9호선","당산","12038","11383","20250504"
"20250501","경부선","당정","3941","3634","20250504"
"20250501","일산선","대곡","6687","6308","20250504"
"20250501","과천선","대공원","6899","6848","20250504"
"20250501","7호선","대림(구로구청)","7800","7544","20250504"
"20250501","2호선","대림(구로구청)","17857","18277","20250504"
"20250501","분당선","대모산입구","4155","3864","20250504"
"20250501","경부선","대방","5993","6822","20250504"
"20250501","신림선","대방","2169","1792","20250504"
"20250501","경춘선","대성리","563","763","20250504"
"20250501","안산선","대야미","3622","3291","20250504"
"20250501","3호선","대청","7782","7171","20250504"
"20250501","3호선","대치","8891","8621","20250504"
"20250501","일산선","대화","7606","6652","20250504"
"20250501","6호선","대흥(서강대앞)","7106","7391","20250504"
"20250501","경원선","덕계","4566","4226","20250504"
"20250501","중앙선","덕소","4163","4307","20250504"
"20250501","경원선","덕정","5912","5658","20250504"
"20250501","분당선","도곡","5259","5109","20250504"
"20250501","3호선","도곡","4019","3969","20250504"
"20250501","중앙선","도농","6887","6382","20250504"
"20250501","2호선","도림천","833","824","20250504"
"20250501","경원선","도봉","4603","4420","20250504"
"20250501","7호선","도봉산","5776","7022","20250504"
"20250501","경원선","도봉산","5621","4003","20250504"
"20250501","중앙선","도심","1780","1578","20250504"
"20250501","경인선","도원","2707","2739","20250504"
"20250501","경인선","도화","2938","2769","20250504"
"20250501","3호선","독립문","6786","6841","20250504"
"20250501","6호선","독바위","2139","2142","20250504"
"20250501","경부선","독산","8851","8507","20250504"
"20250501","6호선","돌곶이","7777","7308","20250504"
"20250501","4호선","동대문","19419","20339","20250504"
"20250501","1호선","동대문","11081","10728","20250504"
"20250501","2호선","동대문역사문화공원(DDP)","14208","16725","20250504"
"20250501","5호선","동대문역사문화공원(DDP)","1612","1846","20250504"
"20250501","4호선","동대문역사문화공원(DDP)","17459","15135","20250504"
"20250501","3호선","동대입구","9734","10862","20250504"
"20250501","경원선","동두천","1429","1398","20250504"
"20250501","경원선","동두천중앙","2225","2317","20250504"
"20250501","6호선","동묘앞","7345","7587","20250504"
"20250501","1호선","동묘앞","6994","7204","20250504"
"20250501","경인선","동암","10979","11119","20250504"
"20250501","경인선","동인천","9946","9775","20250504"
"20250501","4호선","동작(현충원)","1873","1901","20250504"
"20250501","9호선","동작(현충원)","1547","1317","20250504"
"20250501","경부선","두정","8343","7666","20250504"
"20250501","5호선","둔촌동","9248","9148","20250504"
"20250501","9호선2~3단계","둔촌오륜","2964","2967","20250504"
"20250501","9호선","등촌","7873","7564","20250504"
"20250501","공항철도 1호선","디지털미디어시티","7248","6630","20250504"
"20250501","6호선","디지털미디어시티","8403","8830","20250504"
"20250501","경의선","디지털미디어시티","1894","1724","20250504"
"20250501","2호선","뚝섬","14842","14916","20250504"
"20250501","5호선","마곡","7726","7970","20250504"
"20250501","9호선","마곡나루(서울식물원)","8268","8308","20250504"
